"tqpkiprofara01","tqpkiprofara02","tqpkiprofara03","tqpkiprofara04","srv_ac","aras_cpn","ar_mediador","cpcewprojbos01","cpcewprojbos02","srv_ar","tqbznprowebc02","tqbznprowebc03","tqbznprowebc04","tqbznprowebc05","tqbznprowebc06","tqbznprowebc07","tqbznprowebc08","tqbznprowebc09","tqbznprowebc10","tqbznprowebc11","tqbznprowebc12","tqbznprowebc13","tqbznprowebc14","tqbznprowebc15","tqrfcprowebl21","tqrfcprowebl22","tqrfcprowebl23","tqrfcprowebl24","tqrfcprowebl26","tqrfcprowebl27","tqrfcprowebl28","tqrfcprowebl29","tqrfcprowebl30","tqrfcprowebl31","tqrfcprowebl32","tqrfcprowebl34","tqrfcprowebl35","tqrfcprowebl36","tqrfcprowebl37","tqrfcprowebl38","tqrfcprowebl39","tqrfcprowebl40","tqrfcprowebl42","tqrfcprowebl43","tqrfcprowebl44","tqrfcprowebl45","tqrfcprowebl46","tqrfcprowebl47","tqrfcprowebl48","tqrfcprowebl49","tqrfcprowebl50","tqrfcprowebl51","tqrfcprowebl52","tqrfcprowebl53","tqrfcprowebl54","tqrfcprowebl55","tqrfcprowebl56","tqrfcprowebl57","tqrfcprowebl58","tqrfcprowebl65","tqrfcprowebl82","tqrfcprowebl83","tqrfcprowebl84"
"2017-05-07 03:51:00",10,54,0,50,0,72,0,83,82,0,0,0,16,0,16,8,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,12,2,2,0,0,9,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,9,0,4,0
"2017-05-07 03:54:00",0,52,0,70,0,72,0,83,85,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,19,0,0,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"2017-05-07 03:57:00",0,49,0,59,0,72,0,83,81,4,0,16,0,0,16,0,0,24,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,9,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0
"2017-05-07 04:00:00",0,62,0,98,0,72,1,83,84,0,0,8,8,0,8,8,16,24,8,0,0,0,8,0,0,0,0,0,0,3,0,0,1,0,3,3,13,6,0,3,4,9,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,7,4,0,6
"2017-05-07 04:03:00",0,39,0,64,0,72,1,84,84,0,0,8,0,0,16,0,24,8,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,6,0,5
"2017-05-07 04:06:00",0,62,0,54,0,72,0,83,83,0,0,0,8,0,8,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,3,19,3,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,3,1
"2017-05-07 04:09:00",0,57,13,51,0,72,0,83,84,0,0,0,0,0,0,0,16,8,0,8,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0
"2017-05-07 04:12:00",0,68,74,68,0,72,0,84,81,4,0,0,8,0,8,8,0,0,16,0,0,8,24,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,7,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,8,0,1
"2017-05-07 04:15:00",0,53,52,60,0,72,0,83,85,0,0,0,8,0,0,8,8,8,8,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
"2017-05-07 04:18:00",0,68,43,60,0,72,0,83,83,0,0,8,0,0,0,4,0,8,0,4,0,0,8,0,0,0,0,0,0,3,0,0,0,0,1,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0
"2017-05-07 04:21:00",0,51,65,52,0,72,0,83,82,0,0,0,8,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,15,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,4,0,0
"2017-05-07 04:24:00",47,0,76,70,0,72,0,83,84,0,0,18,10,0,18,2,2,12,12,12,0,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,10,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
"2017-05-07 04:27:00",59,0,55,66,0,72,0,84,83,0,0,16,8,0,0,8,8,0,0,16,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,8,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0
"2017-05-07 04:30:00",53,0,63,56,0,72,0,83,83,0,0,0,0,0,0,0,0,12,6,4,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,3
"2017-05-07 04:33:00",75,0,64,71,0,72,0,84,84,0,0,16,0,0,0,8,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0
"2017-05-07 04:36:00",54,0,58,60,0,72,0,82,82,0,0,8,0,0,8,8,0,0,28,40,0,0,8,0,0,0,0,0,0,17,1,0,0,1,0,6,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,5
"2017-05-07 04:39:00",73,0,74,59,0,72,0,83,84,0,0,8,0,0,16,0,0,0,22,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,6
"2017-05-07 04:42:00",62,0,56,65,0,72,0,85,83,0,0,0,0,0,8,16,0,0,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0
"2017-05-07 04:45:00",56,0,41,57,0,72,0,82,83,0,0,0,0,0,8,16,8,8,26,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"2017-05-07 04:48:00",71,0,62,62,0,72,0,84,83,0,0,0,24,0,0,8,8,8,28,32,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
"2017-05-07 04:51:00",58,0,70,52,0,72,0,82,84,0,0,8,8,0,0,0,8,8,16,26,0,0,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,8,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,5,1
"2017-05-07 04:54:00",73,0,57,55,0,72,0,84,83,0,0,0,8,0,0,8,0,0,20,16,0,0,8,0,0,0,0,0,0,1,0,0,0,2,0,0,1,7,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,10
"2017-05-07 04:57:00",48,45,50,70,0,72,0,84,83,0,0,8,0,0,0,8,0,0,22,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,9,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,5,0,6
"2017-05-07 05:00:00",48,62,45,53,0,72,0,82,83,0,0,0,16,0,16,16,0,16,42,30,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"2017-05-07 05:03:00",60,57,57,63,0,72,0,83,84,0,0,8,0,0,8,0,16,0,28,30,0,8,8,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,9,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"2017-05-07 05:06:00",68,80,76,65,0,72,0,84,83,0,0,8,0,0,0,8,0,0,26,20,0,16,16,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2017-05-07 05:09:00",55,55,70,0,0,72,0,83,84,0,0,0,16,0,0,0,0,0,12,18,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"2017-05-07 05:12:00",64,40,50,0,0,72,0,84,83,2,0,0,8,0,8,8,0,0,10,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,7,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 05:15:00",52,56,75,0,0,72,0,82,82,4,0,32,0,0,0,8,0,0,8,24,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"2017-05-07 05:18:00",64,50,48,0,0,72,0,84,84,2,0,0,0,0,8,0,0,0,16,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0
"2017-05-07 05:21:00",61,65,81,0,0,72,0,84,83,0,0,0,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,2,5,7,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,9,0,0
"2017-05-07 05:24:00",72,67,58,0,0,72,0,82,83,0,0,0,8,0,16,24,8,8,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2017-05-07 05:27:00",79,75,68,0,0,72,0,83,85,0,0,0,0,0,0,8,0,16,8,8,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
"2017-05-07 05:30:00",45,47,16,0,0,72,0,84,82,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2017-05-07 05:33:00",42,55,0,0,0,72,0,83,84,0,0,8,0,0,0,8,0,0,0,8,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,1,0,1
"2017-05-07 05:36:00",89,66,0,0,0,72,0,84,82,0,0,24,0,0,0,16,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,0,4,9
"2017-05-07 05:39:00",88,67,0,0,0,72,0,82,83,0,0,0,8,0,0,32,8,8,8,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2017-05-07 05:42:00",77,56,0,43,0,72,0,83,84,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
"2017-05-07 05:45:00",27,81,0,75,0,72,0,84,65,0,0,8,8,0,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"2017-05-07 05:48:00",0,57,0,48,0,72,0,83,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2
"2017-05-07 05:51:00",0,63,0,57,0,72,0,84,0,0,0,4,0,0,10,16,2,16,8,10,0,16,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,4
"2017-05-07 05:54:00",0,72,0,57,0,72,0,82,0,0,0,2,12,0,2,12,4,2,8,2,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0
"2017-05-07 05:57:00",0,44,0,62,0,72,0,84,0,0,0,24,10,0,0,4,2,8,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,0,0
"2017-05-07 06:00:00",0,66,0,84,0,70,12,82,0,2,0,0,0,0,0,8,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,2,9
"2017-05-07 06:03:00",0,50,40,42,0,72,2,83,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
"2017-05-07 06:06:00",0,47,46,42,0,72,0,83,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"2017-05-07 06:09:00",0,50,57,51,30,72,0,84,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 06:12:00",0,56,63,72,24,72,0,83,0,0,0,0,16,0,0,0,8,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"2017-05-07 06:15:00",0,30,53,70,0,72,0,83,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 06:18:00",42,0,63,55,0,64,0,83,0,0,0,0,0,0,8,16,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6
"2017-05-07 06:21:00",68,0,55,65,0,0,0,84,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3
"2017-05-07 06:24:00",56,0,70,68,0,0,0,83,0,0,0,0,8,0,8,8,8,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,5
"2017-05-07 06:27:00",63,0,54,51,0,0,0,83,0,0,0,16,8,0,8,8,16,8,0,16,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2
"2017-05-07 06:30:00",66,0,56,66,0,0,0,84,0,0,0,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2017-05-07 06:33:00",80,0,70,67,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
"2017-05-07 06:36:00",58,0,44,46,0,0,0,84,0,0,0,0,16,0,0,8,16,8,8,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2017-05-07 06:39:00",49,0,51,54,0,0,0,83,0,0,0,0,8,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0
"2017-05-07 06:42:00",46,0,53,54,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"2017-05-07 06:45:00",54,0,63,46,0,0,0,83,0,0,0,8,0,0,16,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2017-05-07 06:48:00",58,0,48,56,0,0,0,84,0,0,0,0,8,0,8,8,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2017-05-07 06:51:00",86,46,71,65,0,0,0,44,0,0,0,8,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
"2017-05-07 06:54:00",61,53,58,55,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2017-05-07 06:57:00",69,72,73,62,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:00:00",56,51,73,54,0,0,0,0,0,0,0,0,0,0,16,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:03:00",60,57,46,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:06:00",65,67,57,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2017-05-07 07:09:00",62,45,64,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:12:00",64,43,51,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:15:00",45,43,56,0,0,0,0,0,0,0,0,0,0,0,10,2,10,2,2,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:18:00",54,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:21:00",63,55,71,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:24:00",73,56,57,0,0,0,0,0,0,0,0,8,8,0,8,0,0,16,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
"2017-05-07 07:27:00",50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:30:00",67,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2017-05-07 07:33:00",51,40,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"2017-05-07 07:36:00",45,47,0,12,0,0,0,0,0,0,0,8,16,0,8,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"2017-05-07 07:39:00",52,71,0,72,0,15,0,0,0,0,0,0,8,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2017-05-07 07:42:00",42,58,0,57,0,72,0,0,0,2,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:45:00",0,61,0,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:48:00",0,68,0,48,0,72,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 07:51:00",0,56,0,55,0,72,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2017-05-07 07:54:00",0,56,0,67,0,72,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2017-05-07 07:57:00",0,50,0,38,0,72,0,0,0,0,0,0,0,0,4,0,0,8,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"2017-05-07 08:00:00",0,61,28,74,0,72,0,0,0,0,0,8,8,0,0,16,8,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 08:03:00",0,48,48,45,0,72,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 08:06:00",0,82,57,64,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0
"2017-05-07 08:09:00",0,62,70,54,0,72,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 08:12:00",0,77,83,71,0,72,0,0,82,0,0,0,16,0,0,0,0,8,0,8,0,0,16,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2017-05-07 08:15:00",0,0,64,63,0,72,0,0,84,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"2017-05-07 08:18:00",48,0,50,70,0,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 08:21:00",63,0,61,71,0,72,0,0,84,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 08:24:00",78,0,69,67,0,72,0,0,82,0,0,0,8,0,8,0,0,8,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 08:27:00",46,0,39,44,0,72,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 08:30:00",55,0,55,59,0,72,0,0,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-05-07 08:33:00",50,0,47,59,0,72,10,0,83,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
